city,state,month,month_num,temperature_2m_mean,windspeed_10m_mean,precipitation_sum,relative_humidity_2m_mean,cloudcover_mean
Sterling Heights,MI,January,1,28.96451612903226,14.493548387096771,4.031,77.28064516129034,83.50645161290322
Sterling Heights,MI,February,2,36.72413793103448,13.865517241379312,0.262,64.43793103448276,57.75862068965517
Sterling Heights,MI,March,3,42.05806451612904,15.341935483870966,1.6069999999999998,63.20645161290324,64.73870967741935
Sterling Heights,MI,April,4,52.86333333333333,16.819999999999997,3.811,59.47333333333333,58.10666666666667
Sterling Heights,MI,May,5,64.31612903225806,13.812903225806451,4.873,63.36451612903225,50.44838709677421
Sterling Heights,MI,June,6,71.88666666666667,13.3,5.105,64.29666666666667,52.07000000000001
Sterling Heights,MI,July,7,74.50322580645161,10.609677419354838,5.661,68.30967741935484,43.66774193548387
Sterling Heights,MI,August,8,73.0032258064516,11.748387096774191,3.553,68.54193548387096,50.40967741935485
Sterling Heights,MI,September,9,68.39,11.066666666666668,0.5830000000000001,70.71333333333332,40.87999999999999
Sterling Heights,MI,October,10,56.887096774193566,13.306451612903228,0.982,62.9,36.170967741935485
Sterling Heights,MI,November,11,47.70000000000001,14.639999999999995,1.6729999999999998,71.07333333333332,71.23666666666668
Sterling Heights,MI,December,12,34.43548387096775,14.703225806451616,2.8410000000000006,72.39354838709679,75.09354838709677
South Lyon,MI,January,1,26.793548387096774,14.3,3.694,81.83548387096776,85.64516129032258
South Lyon,MI,February,2,35.22758620689655,13.627586206896556,0.271,68.03793103448275,52.45172413793103
South Lyon,MI,March,3,40.86451612903225,15.851612903225805,1.7920000000000005,67.31290322580647,62.048387096774185
South Lyon,MI,April,4,51.57333333333334,16.65,4.123,62.75333333333332,55.09333333333333
South Lyon,MI,May,5,63.52258064516128,13.451612903225808,3.2710000000000004,65.88709677419355,47.74516129032257
South Lyon,MI,June,6,70.45666666666666,13.033333333333331,4.332999999999999,67.73666666666665,44.75666666666668
South Lyon,MI,July,7,72.12258064516128,10.35483870967742,4.129,72.88709677419357,40.01290322580645
South Lyon,MI,August,8,70.56774193548387,11.816129032258068,3.901,73.14516129032255,44.68064516129033
South Lyon,MI,September,9,65.57666666666667,11.32333333333333,0.965,74.24999999999999,38.39333333333333
South Lyon,MI,October,10,54.02258064516129,13.441935483870967,1.461,67.47741935483872,30.9741935483871
South Lyon,MI,November,11,45.33,14.783333333333337,1.4689999999999996,75.42333333333332,71.50333333333333
South Lyon,MI,December,12,32.26451612903225,15.029032258064516,2.616,77.40322580645163,77.63548387096773
Saginaw,MI,January,1,27.087096774193547,15.296774193548387,2.144,80.7096774193548,92.45806451612904
Saginaw,MI,February,2,34.64137931034483,15.034482758620692,0.584,67.76206896551724,50.69310344827588
Saginaw,MI,March,3,39.58064516129032,16.729032258064514,2.482,66.49999999999999,57.79032258064515
Saginaw,MI,April,4,49.766666666666666,19.17,2.495,62.97333333333332,50.21333333333333
Saginaw,MI,May,5,62.09677419354839,15.535483870967742,2.479,66.40967741935485,36.8
Saginaw,MI,June,6,69.75,15.73666666666667,2.209,67.79,39.28333333333333
Saginaw,MI,July,7,72.39032258064515,11.235483870967744,3.262,71.94516129032259,32.325806451612905
Saginaw,MI,August,8,70.50322580645162,12.374193548387092,2.499,72.37096774193547,34.99032258064516
Saginaw,MI,September,9,66.17,13.113333333333332,0.7120000000000001,69.74333333333334,25.32333333333333
Saginaw,MI,October,10,54.951612903225815,15.467741935483874,0.508,61.464516129032255,22.68064516129032
Saginaw,MI,November,11,44.05333333333333,15.503333333333332,2.2479999999999998,76.44333333333333,68.83333333333333
Saginaw,MI,December,12,30.78709677419355,16.470967741935482,2.02,77.9774193548387,75.4258064516129
Holland,MI,January,1,29.209677419354843,14.59032258064516,3.2380000000000004,80.2741935483871,95.7967741935484
Holland,MI,February,2,36.32758620689654,15.624137931034486,0.639,68.66206896551722,42.11034482758621
Holland,MI,March,3,41.69677419354839,17.467741935483872,3.948,66.8806451612903,58.50322580645161
Holland,MI,April,4,50.99666666666667,18.54666666666667,2.133,64.22333333333333,42.95666666666666
Holland,MI,May,5,62.309677419354834,14.680645161290318,2.191,67.63225806451614,35.4
Holland,MI,June,6,71.00666666666667,15.55,4.826,67.19000000000001,33.96666666666667
Holland,MI,July,7,71.16129032258063,11.383870967741933,2.862,74.46774193548386,26.1483870967742
Holland,MI,August,8,70.79677419354842,11.5258064516129,4.715,74.45806451612903,32.70645161290322
Holland,MI,September,9,66.32666666666667,10.88,2.861,69.78666666666668,22.603333333333328
Holland,MI,October,10,55.58709677419355,15.59032258064516,1.166,65.45806451612901,23.90322580645161
Holland,MI,November,11,45.540000000000006,15.403333333333334,3.427,74.72,72.72333333333333
Holland,MI,December,12,33.91612903225808,16.416129032258066,2.6020000000000003,75.21935483870966,83.19677419354838
Dearborn,MI,January,1,28.24516129032259,15.699999999999998,4.620999999999999,79.67741935483869,87.96774193548386
Dearborn,MI,February,2,36.85517241379309,14.727586206896552,0.148,65.29655172413794,64.72758620689655
Dearborn,MI,March,3,42.461290322580645,15.793548387096774,1.7779999999999996,63.53548387096775,70.4935483870968
Dearborn,MI,April,4,52.970000000000006,16.823333333333338,4.003000000000001,60.18333333333332,66.13
Dearborn,MI,May,5,64.73225806451613,13.45483870967742,3.063,63.400000000000006,60.864516129032246
Dearborn,MI,June,6,72.06333333333333,13.806666666666668,3.427,64.32999999999998,64.31666666666668
Dearborn,MI,July,7,74.39354838709676,10.76451612903226,3.207,68.07419354838709,57.3967741935484
Dearborn,MI,August,8,72.86451612903228,12.09677419354839,4.218999999999999,69.63548387096773,58.91612903225806
Dearborn,MI,September,9,68.15333333333334,11.226666666666668,0.827,71.32333333333335,47.613333333333344
Dearborn,MI,October,10,56.71290322580646,13.341935483870968,1.029,63.88064516129029,43.19032258064516
Dearborn,MI,November,11,47.146666666666654,14.990000000000002,1.5529999999999995,72.33666666666666,76.68666666666667
Dearborn,MI,December,12,34.10645161290322,15.316129032258065,3.806999999999999,74.4774193548387,82.49677419354839
Livonia,MI,January,1,27.92903225806452,15.774193548387094,4.492999999999999,80.6225806451613,86.70967741935483
Livonia,MI,February,2,36.679310344827584,14.596551724137932,0.176,66.29655172413794,60.28620689655173
Livonia,MI,March,3,42.32258064516129,16.3,1.839,64.86129032258063,67.2741935483871
Livonia,MI,April,4,52.92333333333332,17.503333333333334,3.9900000000000007,61.06333333333334,61.92666666666665
Livonia,MI,May,5,64.80645161290325,13.664516129032258,3.015,63.98709677419355,55.61290322580648
Livonia,MI,June,6,72.00333333333333,13.93,3.83,65.34333333333333,56.26333333333335
Livonia,MI,July,7,74.14516129032258,10.938709677419354,3.116,69.11935483870968,48.66451612903225
Livonia,MI,August,8,72.62903225806453,12.3,4.025,69.54193548387096,51.85806451612902
Livonia,MI,September,9,67.78666666666666,11.546666666666669,1.008,71.29333333333335,43.943333333333335
Livonia,MI,October,10,56.25161290322582,13.38064516129032,1.137,64.20967741935485,38.6516129032258
Livonia,MI,November,11,46.88,15.143333333333336,1.503,72.49333333333335,74.32666666666665
Livonia,MI,December,12,33.8967741935484,15.541935483870972,3.8,74.66451612903226,81.03870967741935
Jackson,MI,January,1,26.19032258064516,14.429032258064517,3.621,85.22258064516129,86.22903225806452
Jackson,MI,February,2,35.286206896551725,13.775862068965518,0.11,69.2448275862069,46.10000000000001
Jackson,MI,March,3,40.77741935483871,15.958064516129037,2.3520000000000003,68.38064516129033,56.07096774193548
Jackson,MI,April,4,51.03666666666666,17.09,4.18,63.24666666666667,46.21666666666668
Jackson,MI,May,5,62.9193548387097,13.49032258064516,1.7849999999999997,68.09032258064518,41.62580645161292
Jackson,MI,June,6,70.01666666666667,13.8,7.096,69.19,35.78666666666666
Jackson,MI,July,7,70.64838709677419,10.506451612903229,6.831000000000001,76.28064516129034,34.354838709677416
Jackson,MI,August,8,69.54838709677419,10.95483870967742,4.633,77.1516129032258,39.951612903225815
Jackson,MI,September,9,64.96666666666667,11.043333333333331,0.7240000000000001,74.28333333333333,31.26333333333333
Jackson,MI,October,10,53.90967741935484,12.616129032258064,0.5660000000000001,66.61290322580643,21.870967741935488
Jackson,MI,November,11,44.35666666666668,14.189999999999998,1.827,76.52666666666667,67.92
Jackson,MI,December,12,31.554838709677423,15.132258064516131,2.243,78.69032258064514,78.13870967741934
Trenton,NJ,January,1,34.58064516129032,13.067741935483872,5.369000000000001,71.53225806451614,59.70967741935484
Trenton,NJ,February,2,37.924137931034494,12.203448275862064,1.338,63.28965517241378,32.37241379310344
Trenton,NJ,March,3,46.18709677419355,15.88709677419355,7.191999999999999,62.2483870967742,49.870967741935495
Trenton,NJ,April,4,53.32333333333333,14.990000000000004,3.843,65.18,50.65333333333334
Trenton,NJ,May,5,63.74838709677421,12.61290322580645,2.871,73.80645161290322,53.20967741935483
Trenton,NJ,June,6,74.57000000000001,13.363333333333332,1.3530000000000002,62.053333333333335,31.37
Trenton,NJ,July,7,78.60322580645163,11.851612903225808,2.711,69.1774193548387,33.729032258064514
Trenton,NJ,August,8,73.69677419354838,11.841935483870971,5.354000000000001,72.99354838709677,38.51290322580645
Trenton,NJ,September,9,66.72333333333333,11.46,0.12,73.44333333333334,44.676666666666655
Trenton,NJ,October,10,58.31935483870968,12.241935483870968,0.004,58.2225806451613,17.812903225806455
Trenton,NJ,November,11,49.16666666666667,13.903333333333334,2.287,62.28333333333333,30.749999999999996
Trenton,NJ,December,12,35.90967741935485,12.65483870967742,3.4170000000000003,68.66774193548386,45.52580645161291
Newark,NJ,January,1,37.2483870967742,16.612903225806452,5.512,64.62903225806451,73.95483870967743
Newark,NJ,February,2,39.92068965517241,16.375862068965517,1.664,57.76206896551723,58.45862068965516
Newark,NJ,March,3,47.8516129032258,19.364516129032257,7.811,58.2258064516129,70.76451612903227
Newark,NJ,April,4,54.71666666666667,16.933333333333334,3.686,58.99,74.55666666666667
Newark,NJ,May,5,65.73548387096773,14.51290322580645,2.54,67.23548387096773,77.57741935483871
Newark,NJ,June,6,77.39666666666668,16.673333333333336,1.7859999999999998,55.38333333333333,66.48666666666665
Newark,NJ,July,7,80.82903225806452,14.587096774193547,3.562,63.754838709677415,72.99677419354838
Newark,NJ,August,8,76.53870967741933,14.18709677419355,6.169000000000001,66.01290322580645,67.50000000000001
Newark,NJ,September,9,69.60333333333332,12.506666666666666,0.898,65.74666666666666,66.31666666666666
Newark,NJ,October,10,61.42580645161289,13.861290322580642,0.001,54.26129032258064,46.59354838709677
Newark,NJ,November,11,52.23,17.84333333333333,2.894,52.82333333333333,54.55000000000002
Newark,NJ,December,12,38.24193548387097,15.561290322580648,4.46,61.23225806451613,68.35483870967742
Jersey City,NJ,January,1,36.83225806451614,14.277419354838708,5.351999999999999,64.02580645161292,68.37741935483871
Jersey City,NJ,February,2,39.56551724137931,13.696551724137931,1.819,56.89310344827587,45.60689655172413
Jersey City,NJ,March,3,47.41612903225806,16.025806451612905,8.052,57.32258064516128,61.54516129032258
Jersey City,NJ,April,4,54.320000000000014,14.806666666666668,3.5289999999999995,57.97999999999998,63.30333333333333
Jersey City,NJ,May,5,65.01612903225806,12.009677419354835,3.125,67.93548387096774,62.9193548387097
Jersey City,NJ,June,6,76.00333333333332,14.136666666666663,1.864,58.35666666666667,47.72
Jersey City,NJ,July,7,79.85806451612903,12.31935483870968,3.4320000000000004,64.39354838709679,51.29032258064516
Jersey City,NJ,August,8,75.52258064516128,11.435483870967742,5.991999999999999,66.76774193548387,53.84193548387096
Jersey City,NJ,September,9,68.82,10.273333333333332,1.036,65.82000000000001,52.36
Jersey City,NJ,October,10,60.79032258064516,11.6258064516129,0.004,54.30645161290322,33.67741935483871
Jersey City,NJ,November,11,51.74666666666667,15.160000000000002,2.903,53.07000000000001,41.65
Jersey City,NJ,December,12,37.987096774193546,13.28064516129032,4.304,61.1,57.83870967741936
Atlantic City,NJ,January,1,36.90322580645162,17.032258064516128,6.49,73.00967741935484,55.29032258064516
Atlantic City,NJ,February,2,38.51724137931034,14.634482758620688,1.7440000000000002,69.35862068965517,32.31379310344828
Atlantic City,NJ,March,3,47.63870967741936,18.358064516129037,9.851,63.6451612903226,46.0290322580645
Atlantic City,NJ,April,4,54.056666666666665,16.850000000000005,3.3719999999999994,66.17999999999998,43.36333333333333
Atlantic City,NJ,May,5,63.87741935483872,14.732258064516127,2.527,73.58064516129032,50.69999999999999
Atlantic City,NJ,June,6,75.5933333333333,15.629999999999995,2.28,62.38000000000001,23.773333333333333
Atlantic City,NJ,July,7,77.5225806451613,13.277419354838706,6.241000000000001,74.73225806451613,33.39999999999999
Atlantic City,NJ,August,8,74.94193548387098,14.558064516129033,3.218,71.40967741935484,32.45483870967742
Atlantic City,NJ,September,9,68.05999999999999,13.846666666666666,0.584,75.54333333333334,54.086666666666666
Atlantic City,NJ,October,10,58.59354838709677,13.496774193548388,0.023,62.75806451612903,16.35806451612903
Atlantic City,NJ,November,11,50.85666666666667,16.009999999999998,2.271,63.65333333333332,28.029999999999998
Atlantic City,NJ,December,12,38.74193548387097,15.225806451612907,3.2969999999999997,67.71612903225804,46.64193548387096
Paterson,NJ,January,1,35.535483870967745,12.906451612903224,5.883999999999999,64.51290322580647,63.54193548387097
Paterson,NJ,February,2,38.12413793103447,11.458620689655168,1.7319999999999998,57.35172413793102,33.144827586206894
Paterson,NJ,March,3,46.480645161290326,13.8,7.896000000000001,57.12258064516131,52.37419354838709
Paterson,NJ,April,4,53.34333333333333,13.316666666666666,3.487,58.04666666666666,53.23666666666666
Paterson,NJ,May,5,64.96129032258062,10.76451612903226,3.762000000000001,66.35806451612905,51.3
Paterson,NJ,June,6,75.15333333333334,11.939999999999998,2.558,58.016666666666666,30.49
Paterson,NJ,July,7,79.33225806451615,10.674193548387096,2.604,63.900000000000006,33.62903225806452
Paterson,NJ,August,8,74.58387096774193,10.11935483870968,7.0,67.5516129032258,41.01290322580645
Paterson,NJ,September,9,67.54666666666665,9.196666666666667,0.942,66.69333333333334,38.7
Paterson,NJ,October,10,58.78709677419355,10.377419354838707,0.001,57.07741935483871,20.441935483870967
Paterson,NJ,November,11,49.953333333333326,12.629999999999995,2.651,54.66333333333333,29.47333333333333
Paterson,NJ,December,12,35.96451612903226,11.74516129032258,4.076,66.91935483870968,48.03870967741936
Elizabeth,NJ,January,1,37.23870967741935,16.496774193548386,5.442,64.55806451612904,74.05483870967741
Elizabeth,NJ,February,2,39.93793103448275,16.151724137931037,1.6769999999999998,57.6551724137931,58.63793103448276
Elizabeth,NJ,March,3,47.86129032258064,19.280645161290323,7.93,58.10967741935482,70.87096774193549
Elizabeth,NJ,April,4,54.71333333333334,16.81,3.719,58.903333333333336,74.31333333333333
Elizabeth,NJ,May,5,65.71290322580644,14.38064516129032,2.744,67.13870967741936,77.21290322580644
Elizabeth,NJ,June,6,77.38000000000001,16.396666666666665,1.814,55.266666666666666,66.32333333333334
Elizabeth,NJ,July,7,80.88064516129033,14.68709677419355,3.516,63.63225806451614,72.89354838709677
Elizabeth,NJ,August,8,76.60000000000001,14.306451612903222,6.485999999999999,65.88709677419357,68.0
Elizabeth,NJ,September,9,69.62999999999998,12.536666666666664,0.883,65.69000000000001,66.71
Elizabeth,NJ,October,10,61.416129032258056,13.690322580645164,0.003,54.18709677419355,46.33870967741935
Elizabeth,NJ,November,11,52.223333333333336,17.64,2.8840000000000003,52.83666666666667,54.473333333333336
Elizabeth,NJ,December,12,38.251612903225805,15.406451612903222,4.384,61.24516129032258,68.19677419354838
Vineland,NJ,January,1,36.66129032258065,14.961290322580645,5.638000000000001,75.37096774193547,57.61935483870968
Vineland,NJ,February,2,38.434482758620696,12.703448275862067,1.45,68.42068965517241,31.32413793103448
Vineland,NJ,March,3,47.45483870967743,16.40967741935484,8.939,64.43548387096774,45.39032258064517
Vineland,NJ,April,4,54.6,14.746666666666671,3.325,66.40333333333334,46.32333333333333
Vineland,NJ,May,5,63.587096774193554,11.8,2.402,76.23870967741932,52.41612903225807
Vineland,NJ,June,6,74.40333333333334,12.706666666666663,2.906,65.33333333333334,25.613333333333337
Vineland,NJ,July,7,77.76774193548388,10.283870967741937,2.9249999999999994,75.02580645161291,30.54193548387096
Vineland,NJ,August,8,74.25161290322582,11.316129032258065,3.834,73.51290322580645,33.56129032258064
Vineland,NJ,September,9,67.83333333333333,12.553333333333333,0.354,74.48333333333332,51.57333333333334
Vineland,NJ,October,10,57.13870967741935,11.483870967741936,0.003,62.809677419354834,17.36129032258065
Vineland,NJ,November,11,49.94666666666667,13.986666666666668,2.222,64.39000000000001,29.410000000000004
Vineland,NJ,December,12,37.84516129032257,13.503225806451614,2.981,68.0,48.4483870967742
Clifton,NJ,January,1,35.51290322580645,13.86774193548387,5.799,65.2516129032258,64.0032258064516
Clifton,NJ,February,2,38.068965517241374,12.013793103448275,1.7319999999999998,58.23103448275863,34.827586206896555
Clifton,NJ,March,3,46.38387096774195,14.451612903225808,7.916999999999999,58.08387096774192,53.51290322580645
Clifton,NJ,April,4,53.24666666666667,13.866666666666667,3.454999999999999,58.86666666666667,54.54000000000003
Clifton,NJ,May,5,64.92903225806452,11.296774193548387,3.637,66.85806451612903,52.8258064516129
Clifton,NJ,June,6,75.28333333333333,12.68,2.632,58.07333333333334,32.489999999999995
Clifton,NJ,July,7,79.38064516129032,11.187096774193549,2.704,64.50645161290323,36.06774193548387
Clifton,NJ,August,8,74.69999999999999,10.619354838709675,6.939999999999999,67.85806451612902,42.822580645161295
Clifton,NJ,September,9,67.66666666666666,9.576666666666664,0.903,66.91666666666667,40.18333333333333
Clifton,NJ,October,10,58.95161290322581,10.867741935483874,0.001,57.28387096774194,21.92903225806451
Clifton,NJ,November,11,50.11000000000001,13.2,2.6620000000000004,55.03,30.796666666666667
Clifton,NJ,December,12,36.05806451612904,12.245161290322578,4.127000000000001,66.48064516129031,49.00000000000001
Passaic,NJ,January,1,35.36774193548386,15.529032258064513,5.698,66.15161290322578,63.061290322580646
Passaic,NJ,February,2,37.92068965517241,12.562068965517245,1.7970000000000002,59.22068965517242,33.49655172413792
Passaic,NJ,March,3,46.12258064516131,14.974193548387094,8.126,59.2483870967742,52.42903225806453
Passaic,NJ,April,4,52.98333333333334,14.526666666666667,3.415999999999999,59.80333333333333,53.09
Passaic,NJ,May,5,64.66451612903226,11.745161290322583,3.678,67.87741935483871,50.56451612903226
Passaic,NJ,June,6,75.06666666666666,13.300000000000002,2.799,59.18333333333333,29.86666666666667
Passaic,NJ,July,7,79.1709677419355,11.925806451612903,3.0100000000000007,65.61935483870968,33.370967741935495
Passaic,NJ,August,8,74.56129032258065,11.264516129032256,7.016000000000001,68.56774193548385,41.383870967741935
Passaic,NJ,September,9,67.67333333333335,10.016666666666664,0.915,67.28999999999999,38.333333333333336
Passaic,NJ,October,10,59.067741935483866,11.380645161290325,0.001,57.53870967741935,20.241935483870964
Passaic,NJ,November,11,50.20000000000001,13.906666666666666,2.72,55.67666666666664,28.886666666666667
Passaic,NJ,December,12,36.15806451612903,12.838709677419356,4.217,65.71290322580646,47.30645161290322
Virginia Beach,VA,January,1,45.27741935483872,15.306451612903226,3.362,65.86774193548388,50.05806451612903
Virginia Beach,VA,February,2,46.57241379310344,14.541379310344826,2.081,65.45172413793104,41.56896551724138
Virginia Beach,VA,March,3,54.42580645161291,15.629032258064518,9.38,62.45806451612902,51.541935483870965
Virginia Beach,VA,April,4,61.75666666666667,15.57333333333333,0.961,61.57666666666667,47.36666666666667
Virginia Beach,VA,May,5,69.41290322580645,12.37741935483871,3.918,74.2,56.29354838709677
Virginia Beach,VA,June,6,77.53666666666666,12.53,3.5770000000000004,69.24000000000001,35.330000000000005
Virginia Beach,VA,July,7,80.66129032258065,12.32258064516129,8.161000000000001,77.66774193548385,48.661290322580655
Virginia Beach,VA,August,8,77.7709677419355,10.974193548387095,3.3429999999999995,76.04193548387096,45.30967741935484
Virginia Beach,VA,September,9,72.57666666666667,12.906666666666666,2.2700000000000005,79.06999999999998,56.32333333333334
Virginia Beach,VA,October,10,62.45483870967741,11.529032258064516,0.395,69.24193548387096,27.77419354838709
Virginia Beach,VA,November,11,57.17666666666666,13.383333333333336,1.88,68.01333333333334,42.31666666666667
Virginia Beach,VA,December,12,46.8,14.296774193548387,2.495,64.85806451612905,44.0225806451613
Richmond,VA,January,1,40.7741935483871,13.48709677419355,6.153000000000002,68.2032258064516,51.690322580645166
Richmond,VA,February,2,44.26896551724138,12.13448275862069,2.886,64.31379310344828,39.07241379310344
Richmond,VA,March,3,52.52258064516129,13.774193548387096,7.151,60.47096774193548,48.78709677419354
Richmond,VA,April,4,60.486666666666665,13.88,1.628,63.486666666666665,48.80666666666666
Richmond,VA,May,5,68.98387096774194,10.31290322580645,5.566,75.33548387096775,57.07096774193548
Richmond,VA,June,6,77.86,11.503333333333334,1.326,65.05333333333334,41.49333333333333
Richmond,VA,July,7,79.7,10.248387096774197,6.972,76.16451612903225,51.85806451612902
Richmond,VA,August,8,76.6709677419355,10.777419354838708,4.14,75.75806451612901,46.53870967741936
Richmond,VA,September,9,70.68666666666667,9.810000000000002,3.754,80.25999999999999,60.47000000000001
Richmond,VA,October,10,60.49032258064514,9.92903225806452,0.831,70.75161290322579,25.219354838709677
Richmond,VA,November,11,53.56666666666668,11.596666666666664,1.997,69.36,41.60666666666668
Richmond,VA,December,12,41.72903225806451,11.364516129032255,1.66,67.89999999999999,46.61612903225806
Norfolk,VA,January,1,45.2,16.477419354838705,2.999,66.0516129032258,54.193548387096776
Norfolk,VA,February,2,46.68275862068967,16.151724137931033,2.6830000000000003,66.99999999999999,46.05172413793104
Norfolk,VA,March,3,54.05806451612903,17.303225806451607,9.247,64.33548387096774,56.02903225806452
Norfolk,VA,April,4,61.513333333333335,16.8,1.338,62.74666666666667,53.043333333333344
Norfolk,VA,May,5,69.31935483870969,13.51935483870968,3.766,75.05161290322579,59.29677419354838
Norfolk,VA,June,6,78.53333333333333,13.906666666666672,3.399,66.04333333333332,41.35333333333333
Norfolk,VA,July,7,80.7709677419355,13.661290322580644,7.737,75.66774193548387,54.59354838709677
Norfolk,VA,August,8,78.3709677419355,12.41935483870968,4.425000000000001,72.99677419354839,50.70645161290323
Norfolk,VA,September,9,73.16666666666666,14.026666666666666,4.168,77.55,60.930000000000014
Norfolk,VA,October,10,64.31612903225806,12.83548387096774,0.109,66.16129032258064,30.09354838709678
Norfolk,VA,November,11,58.48000000000002,14.20333333333333,1.762,66.44000000000001,48.60333333333333
Norfolk,VA,December,12,47.7483870967742,15.277419354838711,2.407,63.07419354838709,46.6
Chesapeake,VA,January,1,44.26774193548387,12.593548387096773,5.209999999999999,68.67096774193547,41.00645161290322
Chesapeake,VA,February,2,45.87586206896551,11.506896551724138,4.753,67.57241379310345,29.07241379310344
Chesapeake,VA,March,3,54.03870967741935,12.206451612903226,14.231000000000002,64.20322580645163,44.73548387096775
Chesapeake,VA,April,4,61.293333333333344,12.849999999999998,0.7120000000000001,63.193333333333335,37.636666666666656
Chesapeake,VA,May,5,69.28064516129034,10.180645161290322,2.021,75.03548387096774,46.95806451612904
Chesapeake,VA,June,6,77.41000000000003,10.876666666666669,1.7839999999999998,68.05333333333333,24.693333333333328
Chesapeake,VA,July,7,80.34193548387097,10.99032258064516,5.745,76.90000000000002,38.23225806451613
Chesapeake,VA,August,8,77.14516129032258,9.696774193548388,4.124,76.38709677419354,35.225806451612904
Chesapeake,VA,September,9,72.13333333333334,11.070000000000002,11.95,79.52333333333334,50.60666666666667
Chesapeake,VA,October,10,61.14516129032258,9.119354838709675,0.536,72.0225806451613,21.9483870967742
Chesapeake,VA,November,11,55.953333333333326,10.01666666666667,4.449999999999999,71.08333333333333,30.03666666666667
Chesapeake,VA,December,12,45.51935483870967,11.064516129032258,5.069999999999999,68.3483870967742,37.06774193548386
Arlington,VA,January,1,39.49677419354839,15.203225806451613,5.6,65.73870967741937,68.41612903225807
Arlington,VA,February,2,43.820689655172416,13.93103448275862,1.3049999999999995,60.55172413793103,54.241379310344826
Arlington,VA,March,3,51.04193548387098,16.70967741935484,4.5520000000000005,57.76774193548388,63.6225806451613
Arlington,VA,April,4,60.01333333333333,15.489999999999998,1.808,59.24333333333333,67.73333333333335
Arlington,VA,May,5,68.66129032258063,12.21935483870968,3.3920000000000003,72.04193548387096,70.85161290322581
Arlington,VA,June,6,79.20333333333335,15.450000000000006,1.112,57.57000000000001,55.71333333333333
Arlington,VA,July,7,82.44838709677418,13.30322580645161,3.438999999999999,62.78709677419355,65.66774193548386
Arlington,VA,August,8,78.38709677419355,14.29032258064516,4.217,65.73548387096774,59.79354838709677
Arlington,VA,September,9,71.64333333333335,11.606666666666664,1.961,70.60666666666667,68.15333333333332
Arlington,VA,October,10,61.96774193548388,12.132258064516128,1.2819999999999998,60.91612903225808,36.45483870967742
Arlington,VA,November,11,54.65333333333334,14.126666666666669,1.564,58.683333333333344,59.126666666666665
Arlington,VA,December,12,41.39677419354839,13.83870967741935,2.581,61.12903225806453,67.6774193548387
Roanoke,VA,January,1,38.78064516129032,16.38709677419355,4.5760000000000005,62.82903225806449,54.41612903225807
Roanoke,VA,February,2,46.22413793103449,14.562068965517238,2.047,54.79310344827587,38.54482758620689
Roanoke,VA,March,3,53.83870967741936,15.712903225806452,2.87,52.27741935483871,47.925806451612914
Roanoke,VA,April,4,61.67999999999999,16.316666666666666,1.833,54.99666666666667,51.09000000000001
Roanoke,VA,May,5,69.19999999999997,12.541935483870969,3.781,66.07096774193549,53.11612903225808
Roanoke,VA,June,6,76.81999999999996,12.836666666666668,2.144,60.17666666666666,44.78333333333333
Roanoke,VA,July,7,79.80000000000001,11.438709677419354,3.068,64.84193548387097,49.9225806451613
Roanoke,VA,August,8,76.02903225806452,11.270967741935484,4.638,66.25161290322582,36.20000000000001
Roanoke,VA,September,9,68.48333333333333,12.54666666666667,8.121,74.36666666666666,55.64333333333335
Roanoke,VA,October,10,59.496774193548376,10.448387096774187,0.986,65.56129032258065,24.57096774193549
Roanoke,VA,November,11,52.64333333333334,14.773333333333335,1.3949999999999998,62.16666666666666,49.70333333333333
Roanoke,VA,December,12,39.051612903225816,13.851612903225808,3.0909999999999997,67.41290322580646,54.05806451612904
Newport News,VA,January,1,42.34193548387097,15.470967741935484,3.4570000000000003,71.81612903225808,43.28064516129032
Newport News,VA,February,2,44.12068965517242,14.186206896551724,2.325,71.0,28.062068965517245
Newport News,VA,March,3,52.07419354838709,15.28709677419355,8.247000000000002,67.19354838709675,44.29354838709676
Newport News,VA,April,4,59.706666666666656,15.746666666666668,1.263,66.18,38.82666666666668
Newport News,VA,May,5,68.1,12.783870967741937,3.349,77.4032258064516,46.78387096774194
Newport News,VA,June,6,77.15333333333334,13.783333333333331,1.317,67.11999999999999,24.69
Newport News,VA,July,7,79.35483870967742,13.848387096774196,5.794,77.06451612903224,35.83870967741936
Newport News,VA,August,8,75.31290322580644,11.906451612903227,2.192,78.2451612903226,30.516129032258064
Newport News,VA,September,9,70.89333333333335,12.616666666666667,2.97,80.25666666666669,50.09333333333335
Newport News,VA,October,10,60.80322580645161,11.11290322580645,0.23,70.84516129032258,19.925806451612903
Newport News,VA,November,11,54.95000000000001,12.846666666666668,2.598,71.21333333333334,30.19666666666667
Newport News,VA,December,12,43.79677419354839,13.803225806451614,2.207,67.96774193548386,34.012903225806454
Fredericksburg,VA,January,1,39.15161290322582,11.809677419354838,2.567,70.4709677419355,48.24838709677419
Fredericksburg,VA,February,2,43.71724137931034,11.737931034482756,1.052,65.32068965517242,28.17241379310345
Fredericksburg,VA,March,3,50.81612903225806,12.832258064516132,4.785,61.75806451612903,43.60967741935484
Fredericksburg,VA,April,4,59.81666666666669,13.073333333333336,1.4290000000000005,61.20666666666668,43.82666666666667
Fredericksburg,VA,May,5,67.64516129032258,9.88064516129032,2.207,76.64838709677417,48.55806451612903
